Report Type,Taxonomy ID (Long Format),Item Name (VI),Unified UI Column,VCI Old Key,MAS Old Key,KBS Old Key
cash_flow,CF_INCREASE_DECREASE_IN_OTHER_OPERATING_ASSETS,Tăng/giảm khác về tài sản hoạt động,tang_giam_khac_ve_tai_san_hoat_dong,tang_giam_khac_ve_tai_san_hoat_dong,,"{'id': 'increase_decrease_in_other_operating_assets', 'invert': False}"
cash_flow,CF_INCREASE_DECREASE_IN_DUE_TO_GOVERNMENT_AND_SBV,Tăng/(Giảm) các khoản nợ chính phủ và NHNN,tang_giam_cac_khoan_no_chinh_phu_va_nhnn,tang_giam_cac_khoan_no_chinh_phu_va_nhnn,,"{'id': 'increase_decrease_in_due_to_the_government_and_borrowings_from_state_bank_of_vietnam', 'invert': False}"
cash_flow,CF_INCREASE_DECREASE_IN_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS,Tăng/(Giảm) các khoản tiền gửi và vay các TCTD khác,tang_giam_cac_khoan_tien_gui_va_vay_cac_tctd_khac,tang_giam_cac_khoan_tien_gui_va_vay_cac_tctd_khac,,"{'id': 'increase_decrease_in_placements_and_borrowings_from_other_credit_institutions', 'invert': False}"
cash_flow,CF_INCREASE_DECREASE_IN_CUSTOMER_DEPOSITS,Tăng/(Giảm) tiền gửi của khách hàng,tang_giam_tien_gui_cua_khach_hang,tang_giam_tien_gui_cua_khach_hang,,"{'id': 'increase_decrease_in_deposit_from_customers_including_the_state_treasury', 'invert': False}"
cash_flow,CF_INCREASE_DECREASE_IN_DERIVATIVES_AND_OTHER_FINANCIAL_LIABILITIES,Tăng/(Giảm) các công cụ tài chính phái sinh và các khoản nợ tài chính khác,tang_giam_cac_cong_cu_tai_chinh_phai_sinh_va_cac_khoan_no_tai_chinh_khac,tang_giam_cac_cong_cu_tai_chinh_phai_sinh_va_cac_khoan_no_tai_chinh_khac,,"{'id': 'increase_decrease_in_derivatives_and_other_financial_liabilities', 'invert': False}"
cash_flow,CF_INCREASE_DECREASE_IN_FUNDS_AND_ENTRUSTED_INVESTMENTS,"Tăng/(Giảm) vốn tài trợ, uỷ thác đầu tư của chính phủ và các TCTD khác",tang_giam_von_tai_tro_uy_thac_dau_tu_cua_chinh_phu_va_cac_tctd_khac,tang_giam_von_tai_tro_uy_thac_dau_tu_cua_chinh_phu_va_cac_tctd_khac,,"{'id': 'increase_decrease_in_funds_received_from_government_institutions_investments_on_behalf_of_investors_and_syndicated_loans_of_the_bank_s_risks', 'invert': False}"
cash_flow,CF_INCREASE_DECREASE_IN_VALUABLE_PAPERS_ISSUED,Tăng/(Giảm) phát hành giấy tờ có giá,tang_giam_phat_hanh_giay_to_co_gia,tang_giam_phat_hanh_giay_to_co_gia,,"{'id': 'increase_decrease_in_valuable_papers_issued_excluding_valuable_papers_categorized_under_financing_activities', 'invert': False}"
cash_flow,CF_INCREASE_DECREASE_IN_INTEREST_AND_FEE_PAYABLES,"Tăng/(Giảm) lãi, phí phải trả",tang_giam_lai_phi_phai_tra,tang_giam_lai_phi_phai_tra,,
cash_flow,CF_INCREASE_DECREASE_IN_OTHER_OPERATING_LIABILITIES,Tăng/(Giảm) khác về công nợ hoạt động,tang_giam_khac_ve_cong_no_hoat_dong,tang_giam_khac_ve_cong_no_hoat_dong,,"{'id': 'increase_decrease_in_other_operating_liabilities', 'invert': False}"
cash_flow,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES_BEFORE_TAX,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước thuế thu nhập DN,luu_chuyen_tien_thuan_tu_hoat_dong_kinh_doanh_truoc_thue_thu_nhap_dn,luu_chuyen_tien_thuan_tu_hoat_dong_kinh_doanh_truoc_thue_thu_nhap_dn,,"{'id': 'net_cash_flows_from_operating_activities', 'invert': False}"
cash_flow,CF_PAYMENTS_FROM_RESERVES,Chi từ các quỹ của TCTD,chi_tu_cac_quy_cua_tctd,chi_tu_cac_quy_cua_tctd,,"{'id': 'payments_from_reserves', 'invert': False}"
cash_flow,CF_COLLECTIONS_FROM_BAD_DEBTS_WRITTEN_OFF,"Tiền thu các khoản nợ đã được xử lý, xóa, bù đắp bằng nguồn rủi ro",tien_thu_cac_khoan_no_da_duoc_xu_ly_xoa_bu_dap_bang_nguon_rui_ro,tien_thu_cac_khoan_no_da_duoc_xu_ly_xoa_bu_dap_bang_nguon_rui_ro,,"{'id': 'receipts_from_collection_of_debts_written_off_debts_accounted_for_by_reserves', 'invert': False}"
cash_flow,CF_NET_DIFFERENCE_FROM_OPERATING_CASH_FLOWS,Chênh lệch số tiền thực thu/thực chi từ hoạt động kinh doanh,chenh_lech_so_tien_thuc_thu_thuc_chi_tu_hoat_dong_kinh_doanh,chenh_lech_so_tien_thuc_thu_thuc_chi_tu_hoat_dong_kinh_doanh,,"{'id': 'net_cash_inflow_from_trading_activities_in_foreign_currencies_gold_and_securities', 'invert': False}"
cash_flow,CF_PAYMENTS_FROM_DISPOSAL_OF_FIXED_ASSETS,"Tiền chi từ thanh lý, nhượng bán TSCĐ",tien_chi_tu_thanh_ly_nhuong_ban_tscd,tien_chi_tu_thanh_ly_nhuong_ban_tscd,,"{'id': 'payments_for_disposal_of_fixed_assets', 'invert': False}"
cash_flow,CF_PAYMENTS_FOR_INVESTMENT_PROPERTIES,Mua sắm Bất động sản đầu tư,mua_sam_bat_dong_san_dau_tu,mua_sam_bat_dong_san_dau_tu,,
cash_flow,CF_PROCEEDS_FROM_DISPOSAL_OF_INVESTMENT_PROPERTIES,"Tiền thu từ bán, thanh lý bất động sản đầu tư",tien_thu_tu_ban_thanh_ly_bat_dong_san_dau_tu,tien_thu_tu_ban_thanh_ly_bat_dong_san_dau_tu,,"{'id': 'purchase_of_investment_properties', 'invert': False}"
cash_flow,CF_PAYMENTS_FROM_DISPOSAL_OF_INVESTMENT_PROPERTIES,"Tiền chi ra do bán, thanh lý bất động sản đầu tư",tien_chi_ra_do_ban_thanh_ly_bat_dong_san_dau_tu,tien_chi_ra_do_ban_thanh_ly_bat_dong_san_dau_tu,,
cash_flow,CF_PROCEEDS_FROM_ISSUANCE_OF_LONG_TERM_VALUABLE_PAPERS_AND_BORROWINGS,Tiền thu từ phát hành giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,tien_thu_tu_phat_hanh_giay_to_co_gia_dai_han_du_dieu_kien_tinh_vao_von_tu_co_va_cac_khoan_von_vay_dai_han_khac,tien_thu_tu_phat_hanh_giay_to_co_gia_dai_han_du_dieu_kien_tinh_vao_von_tu_co_va_cac_khoan_von_vay_dai_han_khac,,"{'id': 'receipts_from_issue_of_valuable_papers_qualified_as_owner_s_capital_and_other_long_term_borrowings', 'invert': False}"
cash_flow,CF_REPAYMENT_OF_LONG_TERM_VALUABLE_PAPERS_AND_BORROWINGS,Tiền chi thanh toán giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,tien_chi_thanh_toan_giay_to_co_gia_dai_han_du_dieu_kien_tinh_vao_von_tu_co_va_cac_khoan_von_vay_dai_han_khac,tien_chi_thanh_toan_giay_to_co_gia_dai_han_du_dieu_kien_tinh_vao_von_tu_co_va_cac_khoan_von_vay_dai_han_khac,,
cash_flow,CF_PAYMENTS_FOR_TREASURY_SHARES,Tiền chi ra mua cổ phiếu quỹ,tien_chi_ra_mua_co_phieu_quy,tien_chi_ra_mua_co_phieu_quy,,
cash_flow,CF_PROCEEDS_FROM_TREASURY_SHARES,Tiền thu được do bán cổ phiếu quỹ,tien_thu_duoc_do_ban_co_phieu_quy,tien_thu_duoc_do_ban_co_phieu_quy,,
cash_flow,CF_ADJUSTMENTS,Điều chỉnh cho các khoản,dieu_chinh_cho_cac_khoan,dieu_chinh_cho_cac_khoan,,
cash_flow,CF_ACCRUED_AND_PREPAID_EXPENSES,"Chi phí phải trả, chi phí trả trước",chi_phi_phai_tra_chi_phi_tra_truoc,chi_phi_phai_tra_chi_phi_tra_truoc,,
cash_flow,CF_NON_CASH_EXPENSES_INCREASE,Tăng các chi phí phi tiền tệ,tang_cac_chi_phi_phi_tien_te,tang_cac_chi_phi_phi_tien_te,,
cash_flow,CF_FVTPL_LOSSES,Lỗ đánh giá giá trị các tài sản tài chính ghi nhận thông qua lãi/lỗ FVTPL,lo_danh_gia_gia_tri_cac_tai_san_tai_chinh_ghi_nhan_thong_qua_lai_lo_fvtpl,lo_danh_gia_gia_tri_cac_tai_san_tai_chinh_ghi_nhan_thong_qua_lai_lo_fvtpl,,
cash_flow,CF_FVTPL_LIAB_LOSSES,Lỗ đánh giá giá trị các công nợ tài chính ghi nhận thông qua KQKD,lo_danh_gia_gia_tri_cac_cong_no_tai_chinh_ghi_nhan_thong_qua_kqkd,lo_danh_gia_gia_tri_cac_cong_no_tai_chinh_ghi_nhan_thong_qua_kqkd,,
cash_flow,CF_DERIVATIVE_LOSSES,Lỗ đánh giá giá trị các công cụ tài chính phái sinh,lo_danh_gia_gia_tri_cac_cong_cu_tai_chinh_phai_sinh,lo_danh_gia_gia_tri_cac_cong_cu_tai_chinh_phai_sinh,,
cash_flow,CF_AFS_DISPOSAL_LOSSES,Lỗ từ thanh lý các tài sản tài chính sẵn sàng để bán,lo_tu_thanh_ly_cac_tai_san_tai_chinh_san_sang_de_ban,lo_tu_thanh_ly_cac_tai_san_tai_chinh_san_sang_de_ban,,
cash_flow,CF_AFS_IMPAIRMENT_LOSSES,Suy giảm giá trị của các tài sản tài chính sẵn sàng để bán,suy_giam_gia_tri_cua_cac_tai_san_tai_chinh_san_sang_de_ban,suy_giam_gia_tri_cua_cac_tai_san_tai_chinh_san_sang_de_ban,,
cash_flow,CF_HTM_IMPAIRMENT_LOSSES,Lỗ suy giảm giá trị các khoản đầu tư nắm giữ đến ngày đáo hạn,lo_suy_giam_gia_tri_cac_khoan_dau_tu_nam_giu_den_ngay_dao_han,lo_suy_giam_gia_tri_cac_khoan_dau_tu_nam_giu_den_ngay_dao_han,,
cash_flow,CF_LOANS_IMPAIRMENT_LOSSES,Lỗ suy giảm giá trị các khoản cho vay,lo_suy_giam_gia_tri_cac_khoan_cho_vay,lo_suy_giam_gia_tri_cac_khoan_cho_vay,,
cash_flow,CF_AFS_RECLASS_LOSSES,Lỗ về ghi nhận chênh lệch đánh giá theo giá trị hợp lý tài sản tài chính sẵn sàng để bán AFS khi phân loại lại,lo_ve_ghi_nhan_chenh_lech_danh_gia_theo_gia_tri_hop_ly_tai_san_tai_chinh_san_sang_de_ban_afs_khi_phan_loai_lai,lo_ve_ghi_nhan_chenh_lech_danh_gia_theo_gia_tri_hop_ly_tai_san_tai_chinh_san_sang_de_ban_afs_khi_phan_loai_lai,,
cash_flow,CF_HEDGING_DERIVATIVE_LOSSES,Lỗ đánh giá giá các công cụ tài chính phát sinh cho mục đích phòng ngừa rủi ro,lo_danh_gia_gia_cac_cong_cu_tai_chinh_phat_sinh_cho_muc_dich_phong_ngua_rui_ro,lo_danh_gia_gia_cac_cong_cu_tai_chinh_phat_sinh_cho_muc_dich_phong_ngua_rui_ro,,
cash_flow,CF_DISPOSAL_OF_FIXED_ASSETS_LOSSES,Lỗ từ thanh lý TSCĐ,lo_tu_thanh_ly_tscd,lo_tu_thanh_ly_tscd,,
cash_flow,CF_FA_IP_IMPAIRMENT_LOSSES,"Suy giảm giá trị của các tài sản cố định, BĐSĐT",suy_giam_gia_tri_cua_cac_tai_san_co_dinh_bdsdt,suy_giam_gia_tri_cua_cac_tai_san_co_dinh_bdsdt,,
cash_flow,CF_LT_INV_IMPAIRMENT_PROVISION,Chi phí dự phòng suy giảm giá trị các khoản đầu tư tài chính dài hạn,chi_phi_du_phong_suy_giam_gia_tri_cac_khoan_dau_tu_tai_chinh_dai_han,chi_phi_du_phong_suy_giam_gia_tri_cac_khoan_dau_tu_tai_chinh_dai_han,,
cash_flow,CF_SUBSIDIARY_DISPOSAL_LOSSES,"Lỗ từ thanh lý các khoản đầu tư vào công ty con và công ty liên doanh, liên kết",lo_tu_thanh_ly_cac_khoan_dau_tu_vao_cong_ty_con_va_cong_ty_lien_doanh_lien_ket,lo_tu_thanh_ly_cac_khoan_dau_tu_vao_cong_ty_con_va_cong_ty_lien_doanh_lien_ket,,
cash_flow,CF_OTHER_LOSSES,Lỗ khác,lo_khac,lo_khac,,
cash_flow,CF_NON_CASH_REVENUE_DECREASE,Giảm các doanh thu phi tiền tệ,giam_cac_doanh_thu_phi_tien_te,giam_cac_doanh_thu_phi_tien_te,,
cash_flow,CF_FVTPL_GAINS,Lãi đánh giá giá trị các tài sản chính ghi nhận thông qua lãi/lỗ FVTPL,lai_danh_gia_gia_tri_cac_tai_san_chinh_ghi_nhan_thong_qua_lai_lo_fvtpl,lai_danh_gia_gia_tri_cac_tai_san_chinh_ghi_nhan_thong_qua_lai_lo_fvtpl,,
cash_flow,CF_FVTPL_LIAB_GAINS,Lãi đánh giá giá trị các công nợ tài chính thông qua kết quả kinh doanh,lai_danh_gia_gia_tri_cac_cong_no_tai_chinh_thong_qua_ket_qua_kinh_doanh,lai_danh_gia_gia_tri_cac_cong_no_tai_chinh_thong_qua_ket_qua_kinh_doanh,,
cash_flow,CF_AFS_DISPOSAL_GAINS,Lãi từ thanh lý các tài sản tài chính sẵn sàng để bán,lai_tu_thanh_ly_cac_tai_san_tai_chinh_san_sang_de_ban,lai_tu_thanh_ly_cac_tai_san_tai_chinh_san_sang_de_ban,,
cash_flow,CF_AFS_IMPAIRMENT_REVERSAL,Hoàn nhập suy giảm giá trị của các tài sản tài chính sẵn sàng để bán,hoan_nhap_suy_giam_gia_tri_cua_cac_tai_san_tai_chinh_san_sang_de_ban,hoan_nhap_suy_giam_gia_tri_cua_cac_tai_san_tai_chinh_san_sang_de_ban,,
cash_flow,CF_AFS_RECLASS_GAINS,Lãi về ghi nhận chệnh lệch đánh giá theo giá trị hợp lý tài sản tài chính sẵn sàng để bán AFS khi phân loại lại,lai_ve_ghi_nhan_chenh_lech_danh_gia_theo_gia_tri_hop_ly_tai_san_tai_chinh_san_sang_de_ban_afs_khi_phan_loai_lai,lai_ve_ghi_nhan_chenh_lech_danh_gia_theo_gia_tri_hop_ly_tai_san_tai_chinh_san_sang_de_ban_afs_khi_phan_loai_lai,,
cash_flow,CF_HEDGING_DERIVATIVE_GAINS,Lãi đánh giá giá trị các công cụ tài chính phái sinh cho mục đích phòng ngừa,lai_danh_gia_gia_tri_cac_cong_cu_tai_chinh_phai_sinh_cho_muc_dich_phong_ngua,lai_danh_gia_gia_tri_cac_cong_cu_tai_chinh_phai_sinh_cho_muc_dich_phong_ngua,,
cash_flow,CF_LOANS_RECEIVABLES_DISPOSAL_GAINS,Lãi từ thanh lý các khoản cho vay và phải thu,lai_tu_thanh_ly_cac_khoan_cho_vay_va_phai_thu,lai_tu_thanh_ly_cac_khoan_cho_vay_va_phai_thu,,
cash_flow,CF_PROVISIONS_REVERSAL,Hoàn nhập chi phí dự phòng,hoan_nhap_chi_phi_du_phong,hoan_nhap_chi_phi_du_phong,,
cash_flow,CF_FA_IP_DISPOSAL_GAINS,"Lãi từ thanh lý tài sản cố định, BĐSĐT",lai_tu_thanh_ly_tai_san_co_dinh_bdsdt,lai_tu_thanh_ly_tai_san_co_dinh_bdsdt,,
cash_flow,CF_SUBSIDIARY_DISPOSAL_GAINS,"Lãi từ thanh lý các khoản đầu tư vào công ty con và công ty liên doanh, liên kết",lai_tu_thanh_ly_cac_khoan_dau_tu_vao_cong_ty_con_va_cong_ty_lien_doanh_lien_ket,lai_tu_thanh_ly_cac_khoan_dau_tu_vao_cong_ty_con_va_cong_ty_lien_doanh_lien_ket,,
cash_flow,CF_OTHER_GAINS,Lãi khác,lai_khac,lai_khac,,
cash_flow,CF_CHANGES_IN_OPERATING_ASSETS_AND_LIABILITIES,Thay đổi tài sản và nợ phải trả hoạt động,thay_doi_tai_san_va_no_phai_tra_hoat_dong,thay_doi_tai_san_va_no_phai_tra_hoat_dong,,
cash_flow,CF_FVTPL_CHANGE,Tăng (giảm) tài sản tài chính ghi nhận thông qua lãi/ lỗ,tang_giam_tai_san_tai_chinh_ghi_nhan_thong_qua_lai_lo,tang_giam_tai_san_tai_chinh_ghi_nhan_thong_qua_lai_lo,,
cash_flow,CF_HTM_CHANGE,Tăng (giảm) các khoản đầu tư giữ đến ngày đáo hạn,tang_giam_cac_khoan_dau_tu_giu_den_ngay_dao_han,tang_giam_cac_khoan_dau_tu_giu_den_ngay_dao_han,,
cash_flow,CF_LOANS_CHANGE,Tăng(giảm) các khoản cho vay,tang_giam_cac_khoan_cho_vay,tang_giam_cac_khoan_cho_vay,,
cash_flow,CF_AFS_CHANGE,Tăng (giảm) tài sản tài chính sẵn sàng để bán AFS,tang_giam_tai_san_tai_chinh_san_sang_de_ban_afs,tang_giam_tai_san_tai_chinh_san_sang_de_ban_afs,,
cash_flow,CF_OTHER_ASSETS_CHANGE,Tăng/giảm các tài sản khác,tang_giam_cac_tai_san_khac,tang_giam_cac_tai_san_khac,,
cash_flow,CF_RECEIVABLES_LEGACY,Tăng/giảm các khoản phải thu,tang_giam_cac_khoan_phai_thu,tang_giam_cac_khoan_phai_thu,,
cash_flow,CF_FINANCE_LEASE_LIABILITIES_LEGACY,Tăng/giảm vay và nợ thuê tài sản tài chính,tang_giam_vay_va_no_thue_tai_san_tai_chinh,tang_giam_vay_va_no_thue_tai_san_tai_chinh,,
cash_flow,CF_FINANCIAL_ASSET_BORROWINGS_LEGACY,Tăng/giảm vay tài sản tài chính,tang_giam_vay_tai_san_tai_chinh,tang_giam_vay_tai_san_tai_chinh,,
cash_flow,CF_CONVERTIBLE_BONDS_LEGACY,Tăng/giảm Trái phiếu chuyển đổi-Cấu phần nợ,tang_giam_trai_phieu_chuyen_doi_cau_phan_no,tang_giam_trai_phieu_chuyen_doi_cau_phan_no,,
cash_flow,CF_ISSUED_BONDS_LEGACY,Tăng/giảm Trái phiếu phát hành,tang_giam_trai_phieu_phat_hanh,tang_giam_trai_phieu_phat_hanh,,
cash_flow,CF_SETTLEMENT_FUND_BORROWINGS_LEGACY,Tăng/giảm vay Quỹ Hỗ trợ thanh toán,tang_giam_vay_quy_ho_tro_thanh_toan,tang_giam_vay_quy_ho_tro_thanh_toan,,
cash_flow,CF_FIN_ASSET_DISPOSAL_RECEIVABLES_CHANGE,"(-) Tăng, (+) giảm phải thu bán các tài sản tài chính",tang_giam_phai_thu_ban_cac_tai_san_tai_chinh,tang_giam_phai_thu_ban_cac_tai_san_tai_chinh,,
cash_flow,CF_DIV_INT_RECEIVABLES_CHANGE,"(-) Tăng, (+) giảm phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính",tang_giam_phai_thu_va_du_thu_co_tuc_tien_lai_cac_tai_san_tai_chinh,tang_giam_phai_thu_va_du_thu_co_tuc_tien_lai_cac_tai_san_tai_chinh,,
cash_flow,CF_SERVICES_RECEIVABLES_CHANGE,"(-) Tăng, (+) giảm các khoản phải thu các dịch vụ CTCK cung cấp",tang_giam_cac_khoan_phai_thu_cac_dich_vu_ctck_cung_cap,tang_giam_cac_khoan_phai_thu_cac_dich_vu_ctck_cung_cap,,
cash_flow,CF_TRADING_ERROR_RECEIVABLES_CHANGE,"(-) Tăng, (+) giảm các khoản phải thu về lỗi giao dịch các TSTC",tang_giam_cac_khoan_phai_thu_ve_loi_giao_dich_cac_tstc,tang_giam_cac_khoan_phai_thu_ve_loi_giao_dich_cac_tstc,,
cash_flow,CF_TRADE_PAYABLES_CHANGE,"(+) Tăng, (-) giảm phải trả cho người bán",tang_giam_phai_tra_cho_nguoi_ban,tang_giam_phai_tra_cho_nguoi_ban,,
cash_flow,CF_PAYABLES_TO_ISSUERS_LEGACY,"(+) Tăng, (-) giảm phải trả Tổ chức phát hành chứng khoán",tang_giam_phai_tra_to_chuc_phat_hanh_chung_khoan,tang_giam_phai_tra_to_chuc_phat_hanh_chung_khoan,,
cash_flow,CF_WELFARE_PAYABLES_CHANGE,"(+) Tăng, (-) giảm các khoản trích nộp phúc lợi nhân viên",tang_giam_cac_khoan_trich_nop_phuc_loi_nhan_vien,tang_giam_cac_khoan_trich_nop_phuc_loi_nhan_vien,,
cash_flow,CF_TAX_PAYABLES_CHANGE,"(+) Tăng, (-) giảm thuế và các khoản phải nộp Nhà nước",tang_giam_thue_va_cac_khoan_phai_nop_nha_nuoc,tang_giam_thue_va_cac_khoan_phai_nop_nha_nuoc,,
cash_flow,CF_EMPLOYEE_PAYABLES_CHANGE,"(+) Tăng, (-) giảm phải trả người lao động",tang_giam_phai_tra_nguoi_lao_dong,tang_giam_phai_tra_nguoi_lao_dong,,
cash_flow,CF_TRADING_ERROR_PAYABLES_CHANGE,"(+) Tăng, (-) giảm phải trả về lỗi giao dịch các tài sản tài chính",tang_giam_phai_tra_ve_loi_giao_dich_cac_tai_san_tai_chinh,tang_giam_phai_tra_ve_loi_giao_dich_cac_tai_san_tai_chinh,,
cash_flow,CF_INTEREST_RECEIVED,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",tien_thu_lai_cho_vay_co_tuc_va_loi_nhuan_duoc_chia,tien_thu_lai_cho_vay_co_tuc_va_loi_nhuan_duoc_chia,,
cash_flow,CF_OTHER_RECEIPTS,Tiền thu khác,tien_thu_khac,tien_thu_khac,,
cash_flow,CF_OTHER_PAYMENTS,Các khoản chi khác,cac_khoan_chi_khac,cac_khoan_chi_khac,,
cash_flow,CF_ACCRUED_EXPENSES_CHANGE,"(-) Tăng, (+) giảm chi phí phải trả (không bao gồm chi phí lãi vay)",tang_giam_chi_phi_phai_tra_khong_bao_gom_chi_phi_lai_vay,tang_giam_chi_phi_phai_tra_khong_bao_gom_chi_phi_lai_vay,,
cash_flow,CF_SETTLEMENT_FUND_PROCEEDS,Tiền vay Quỹ Hỗ trợ thanh toán,tien_vay_quy_ho_tro_thanh_toan,tien_vay_quy_ho_tro_thanh_toan,,
cash_flow,CF_OTHER_BORROWINGS_PROCEEDS,Tiền vay khác,tien_vay_khac,tien_vay_khac,,
cash_flow,CF_SETTLEMENT_FUND_REPAYMENT,Tiền chi trả gốc vay Quỹ Hỗ trợ thanh toán,tien_chi_tra_goc_vay_quy_ho_tro_thanh_toan,tien_chi_tra_goc_vay_quy_ho_tro_thanh_toan,,
cash_flow,CF_FIN_ASSET_BORROWINGS_REPAYMENT,Tiền chi trả nợ gốc vay tài sản tài chính,tien_chi_tra_no_goc_vay_tai_san_tai_chinh,tien_chi_tra_no_goc_vay_tai_san_tai_chinh,,
cash_flow,CF_OTHER_BORROWINGS_REPAYMENT,Tiền chi trả gốc nợ vay khác,tien_chi_tra_goc_no_vay_khac,tien_chi_tra_goc_no_vay_khac,,
cash_flow,CF_CASH_BANK_BALANCES_BEGIN,"Tiền mặt, tiền gửi ngân hàng đầu kỳ",tien_mat_tien_gui_ngan_hang_dau_ky,tien_mat_tien_gui_ngan_hang_dau_ky,,
cash_flow,CF_SEC_BANK_BALANCES_BEGIN,Tiền gửi ngân hàng cho hoạt động CTCK,tien_gui_ngan_hang_cho_hoat_dong_ctck,tien_gui_ngan_hang_cho_hoat_dong_ctck,,
cash_flow,CF_CASH_EQUIV_BEGIN,Các khoản tương đương tiền,cac_khoan_tuong_duong_tien,cac_khoan_tuong_duong_tien,,
cash_flow,CF_CASH_BANK_BALANCES_END,"Tiền mặt, tiền gửi ngân hàng kỳ",tien_mat_tien_gui_ngan_hang_ky,tien_mat_tien_gui_ngan_hang_ky,,
cash_flow,CF_SEC_BANK_BALANCES_END,Tiền gửi ngân hàng cho hoạt động CTCK,tien_gui_ngan_hang_cho_hoat_dong_ctck,tien_gui_ngan_hang_cho_hoat_dong_ctck,,
cash_flow,CF_CASH_EQUIV_END,Các khoản tương đương tiền,cac_khoan_tuong_duong_tien,cac_khoan_tuong_duong_tien,,
cash_flow,CF_FX_DIFFERENCES,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,anh_huong_cua_thay_doi_ty_gia_hoi_doai_quy_doi_ngoai_te,anh_huong_cua_thay_doi_ty_gia_hoi_doai_quy_doi_ngoai_te,,
cash_flow,CF_BROKERAGE_TRUST_NET_FLOWS,"Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng",luu_chuyen_tien_hoat_dong_moi_gioi_uy_thac_cua_khach_hang,luu_chuyen_tien_hoat_dong_moi_gioi_uy_thac_cua_khach_hang,,
cash_flow,CF_BROKERAGE_SEC_SALE_PROCEEDS,Tiền thu bán chứng khoán môi giới cho khách hàng,tien_thu_ban_chung_khoan_moi_gioi_cho_khach_hang,tien_thu_ban_chung_khoan_moi_gioi_cho_khach_hang,,
cash_flow,CF_BROKERAGE_SEC_PURCHASE_PAYMENTS,Tiền chi mua chứng khoán môi giới cho khách hàng,tien_chi_mua_chung_khoan_moi_gioi_cho_khach_hang,tien_chi_mua_chung_khoan_moi_gioi_cho_khach_hang,,
cash_flow,CF_TRUST_SEC_SALE_PROCEEDS,Tiền thu bán chứng khoán ủy thác của khách hàng,tien_thu_ban_chung_khoan_uy_thac_cua_khach_hang,tien_thu_ban_chung_khoan_uy_thac_cua_khach_hang,,
cash_flow,CF_TRUST_SEC_SALE_PAYMENTS,Tiền chi bán chứng khoán ủy thác của khách hàng,tien_chi_ban_chung_khoan_uy_thac_cua_khach_hang,tien_chi_ban_chung_khoan_uy_thac_cua_khach_hang,,
cash_flow,CF_CUSTOMERS_ACCOUNTS_RECEIPTS_LEGACY,Thu tiền từ tài khoản vãng lai của khách hàng,thu_tien_tu_tai_khoan_vang_lai_cua_khach_hang,thu_tien_tu_tai_khoan_vang_lai_cua_khach_hang,,
cash_flow,CF_CUSTOMERS_ACCOUNTS_PAYMENTS_LEGACY,Chi tiền từ tài khoản vãng lai của khách hàng,chi_tien_tu_tai_khoan_vang_lai_cua_khach_hang,chi_tien_tu_tai_khoan_vang_lai_cua_khach_hang,,
cash_flow,CF_BROKERAGE_SETTLEMENT_FUND_PROCEEDS,Thu vay Quỹ Hỗ trợ thanh toán,thu_vay_quy_ho_tro_thanh_toan,thu_vay_quy_ho_tro_thanh_toan,,
cash_flow,CF_BROKERAGE_SETTLEMENT_FUND_REPAYMENT,Chi trả vay Quỹ Hỗ trợ thanh toán,chi_tra_vay_quy_ho_tro_thanh_toan,chi_tra_vay_quy_ho_tro_thanh_toan,,
cash_flow,CF_CUST_SEC_SETTLEMENT_RECEIPTS,Nhận tiền gửi để thanh toán giao dịch chứng khoán của khách hàng,nhan_tien_gui_de_thanh_toan_giao_dich_chung_khoan_cua_khach_hang,nhan_tien_gui_de_thanh_toan_giao_dich_chung_khoan_cua_khach_hang,,
cash_flow,CF_INVESTOR_TRUST_RECEIPTS,Nhận tiền gửi của Nhà đầu tư cho hoạt động ủy thác đầu tư của khách hàng,nhan_tien_gui_cua_nha_dau_tu_cho_hoat_dong_uy_thac_dau_tu_cua_khach_hang,nhan_tien_gui_cua_nha_dau_tu_cho_hoat_dong_uy_thac_dau_tu_cua_khach_hang,,
cash_flow,CF_CUST_DEPOSITORY_FEE_PAYMENTS,Chi trả phí lưu ký chứng khoán của khách hàng,chi_tra_phi_luu_ky_chung_khoan_cua_khach_hang,chi_tra_phi_luu_ky_chung_khoan_cua_khach_hang,,
cash_flow,CF_TRADING_ERROR_RECEIPTS,Thu lỗi giao dịch chứng khoán,thu_loi_giao_dich_chung_khoan,thu_loi_giao_dich_chung_khoan,,
cash_flow,CF_TRADING_ERROR_PAYMENTS,Chi lỗi giao dịch chứng khoán,chi_loi_giao_dich_chung_khoan,chi_loi_giao_dich_chung_khoan,,
